烧瓶	shāopíng
烧起	shāoqǐ
烧钱	shāoqián
烧伤	shāoshāng
烧熟	shāoshú
烧水	shāoshuǐ
烧死	shāosǐ
烧香	shāoxiāng
烧心	shāoxīn
烧鸭	shāoyā
烧着	shāozhe
烧纸	shāozhǐ
烧制	shāozhì
烧煮	shāozhǔ
烧灼	shāozhuó
梢头	shāotóu
稍不	shāobú
稍差	shāochà
稍迟	shāochí
稍大	shāodà
稍带	shāodài
稍待	shāodài
稍等	shāoděng
稍低	shāodī
稍定	shāodìng
稍多	shāoduō
稍感	shāogǎn
稍高	shāogāo
稍好	shāohǎo
稍后	shāohòu
稍候	shāohòu
稍霁	shāojì
稍加	shāojiā
稍见	shāojiàn
稍近	shāojìn
稍久	shāojiǔ
稍具	shāojù
稍可	shāokě
稍快	shāokuài
稍慢	shāomàn
稍难	shāonán
稍欠	shāoqiàn
稍稍	shāoshāo
稍事	shāoshì
稍停	shāotíng
稍晚	shāowǎn
稍微	shāowēi
稍为	shāowéi
稍息	shāoxī
稍嫌	shāoxián
稍显	shāoxiǎn
稍小	shāoxiǎo
稍许	shāoxǔ
稍逊	shāoxùn
稍一	shāoyī
稍有	shāoyǒu
稍远	shāoyuǎn
稍早	shāozǎo
稍作	shāozuò
筲箕	shāojī
艄公	shāogōng
勺子	sháozǐ
芍药	sháoyào
韶关	sháoguān
韶光	sháoguāng
韶华	sháohuá
韶山	sháoshān
少保	shǎobǎo
少吃	shǎochī
少点	shǎodiǎn
少儿	shǎoér
少妇	shǎofù
少管	shǎoguǎn
少喝	shǎohē
少见	shǎojiàn
少将	shǎojiāng
少看	shǎokàn
少来	shǎolái
少了	shǎole
少量	shǎoliàng
少林	shǎolín
少奶	shǎonǎi
少男	shǎonán
少年	shǎonián
少女	shǎonǚ
少顷	shǎoqǐng
少时	shǎoshí
少收	shǎoshōu
少数	shǎoshù
少帅	shǎoshuài
少说	shǎoshuō
少尉	shǎowèi
少侠	shǎoxiá
少校	shǎoxiào
少些	shǎoxiē
少许	shǎoxǔ
少言	shǎoyán
少阳	shǎoyáng
少爷	shǎoyé
少阴	shǎoyīn
少有	shǎoyǒu
少于	shǎoyú
少雨	shǎoyǔ
少则	shǎozé
少主	shǎozhǔ
少赚	shǎozuàn
少壮	shǎozhuàng
少走	shǎozǒu
少佐	shǎozuǒ
邵阳	shàoyáng
绍介	shàojiè
绍酒	shàojiǔ
绍兴	shàoxìng
哨兵	shàobīng
哨点	shàodiǎn
哨卡	shàokǎ
哨声	shàoshēng
哨所	shàosuǒ
哨位	shàowèi
哨响	shàoxiǎng
哨音	shàoyīn
哨子	shàozǐ
奢侈	shēchǐ
奢华	shēhuá
奢糜	shēmí
奢靡	shēmí
奢求	shēqiú
奢谈	shētán
奢望	shēwàng
奢想	shēxiǎng
赊购	shēgòu
赊欠	shēqiàn
赊销	shēxiāo
赊帐	shēzhàng
赊账	shēzhàng
猞猁	shēlì
畲族	shēzú
舌根	shégēn
舌尖	shéjiān
舌苔	shétái
舌头	shétóu
舌吻	shéwěn
舌战	shézhàn
佘山	shéshān
蛇胆	shédǎn
蛇毒	shédú
蛇行	shéháng
蛇精	shéjīng
蛇口	shékǒu
蛇类	shélèi
蛇年	shénián
蛇女	shénǚ
蛇皮	shépí
蛇身	shéshēn
蛇头	shétóu
蛇纹	shéwén
蛇仙	shéxiān
蛇蝎	shéxiē
蛇形	shéxíng
蛇足	shézú
舍得	shědé
舍己	shějǐ
舍利	shělì
舍命	shěmìng
舍弃	shěqì
舍去	shěqù
舍身	shěshēn
舍生	shěshēng
舍友	shěyǒu
舍长	shězhǎng
设备	shèbèi
设厂	shèchǎng
设成	shèchéng
设点	shèdiǎn
设定	shèdìng
设法	shèfǎ
设防	shèfáng
设伏	shèfú
设个	shègè
设计	shèjì
设局	shèjú
设卡	shèkǎ
设了	shèle
设立	shèlì
设施	shèshī
设摊	shètān
设套	shètào
设为	shèwéi
设问	shèwèn
设下	shèxià
设限	shèxiàn
设想	shèxiǎng
设宴	shèyàn
设疑	shèyí
设有	shèyǒu
设于	shèyú
设在	shèzài
设长	shèzhǎng
设障	shèzhàng
设值	shèzhí
设置	shèzhì
社保	shèbǎo
社工	shègōng
社会	shèhuì
社火	shèhuǒ
社稷	shèjì
社交	shèjiāo
社科	shèkē
社联	shèlián
社论	shèlùn
社民	shèmín
社评	shèpíng
社区	shèqū
社群	shèqún
社团	shètuán
社戏	shèxì
社险	shèxiǎn
社员	shèyuán
社长	shèzhǎng
社招	shèzhāo
社址	shèzhǐ
射程	shèchéng
射出	shèchū
射电	shèdiàn
射雕	shèdiāo
射击	shèjī
射箭	shèjiàn
射进	shèjìn
射精	shèjīng
射来	shèlái
射礼	shèlǐ
射猎	shèliè
射门	shèmén
射频	shèpín
射球	shèqiú
射日	shèrì
射入	shèrù
射杀	shèshā
射手	shèshǒu
射死	shèsǐ
射线	shèxiàn
射向	shèxiàng
射阳	shèyáng
射月	shèyuè
射在	shèzài
射中	shèzhōng
涉案	shèàn
涉毒	shèdú
涉黑	shèhēi
涉黄	shèhuáng
涉及	shèjí
涉猎	shèliè
涉密	shèmì
涉枪	shèqiāng
涉入	shèrù
涉世	shèshì
涉水	shèshuǐ
涉外	shèwài
涉嫌	shèxián
涉险	shèxiǎn
涉县	shèxiàn
涉足	shèzú
赦免	shèmiǎn
赦罪	shèzuì
摄魂	shèhún
摄录	shèlù
摄取	shèqǔ
摄入	shèrù
摄生	shèshēng
摄食	shèshí
摄氏	shèshì
摄像	shèxiàng
摄影	shèyǐng
摄于	shèyú
摄政	shèzhèng
摄制	shèzhì
慑服	shèfú
慑人	shèrén
慑于	shèyú
麝香	shèxiāng
申奥	shēnào
申办	shēnbàn
申报	shēnbào
申辩	shēnbiàn
申城	shēnchéng
申斥	shēnchì
申告	shēngào
申根	shēngēn
申购	shēngòu
申猴	shēnhóu
申花	shēnhuā
申精	shēnjīng
申卡	shēnkǎ
申领	shēnlǐng
申论	shēnlùn
申明	shēnmíng
申请	shēnqǐng
申述	shēnshù
申诉	shēnsù
申通	shēntōng
申屠	shēntú
申遗	shēnyí
申冤	shēnyuān
伸出	shēnchū
伸到	shēndào
伸过	shēnguò
伸回	shēnhuí
伸进	shēnjìn
伸开	shēnkāi
伸入	shēnrù
伸舌	shēnshé
伸伸	shēnshēn
伸手	shēnshǒu
伸缩	shēnsuō
伸头	shēntóu
伸腿	shēntuǐ
伸向	shēnxiàng
伸延	shēnyán
伸腰	shēnyāo
伸冤	shēnyuān
伸展	shēnzhǎn
伸张	shēnzhāng
伸长	shēnzhǎng
伸直	shēnzhí
身板	shēnbǎn
身边	shēnbiān
身材	shēncái
身残	shēncán
身侧	shēncè
身缠	shēnchán
身处	shēnchù
身穿	shēnchuān
身段	shēnduàn
身法	shēnfǎ
身分	shēnfèn
身份	shēnfèn
身负	shēnfù
身高	shēngāo
身后	shēnhòu
身怀	shēnhuái
身患	shēnhuàn
身家	shēnjiā
身价	shēnjià
身兼	shēnjiān
身教	shēnjiāo
身居	shēnjū
身罹	shēnlí
身历	shēnlì
身临	shēnlín
身旁	shēnpáng
身披	shēnpī
身前	shēnqián
身躯	shēnqū
身染	shēnrǎn
身上	shēnshàng
身世	shēnshì
身手	shēnshǒu
身首	shēnshǒu
身受	shēnshòu
身死	shēnsǐ
身体	shēntǐ
身条	shēntiáo
身退	shēntuì
身外	shēnwài
身亡	shēnwáng
身为	shēnwéi
身位	shēnwèi
身无	shēnwú
身下	shēnxià
身陷	shēnxiàn
身心	shēnxīn
身形	shēnxíng
身影	shēnyǐng
身有	shēnyǒu
身孕	shēnyùn
身在	shēnzài
身长	shēnzhǎng
身着	shēnzhe
身置	shēnzhì
身姿	shēnzī
身子	shēnzǐ
呻吟	shēnyín
绅商	shēnshāng
绅士	shēnshì
莘庄	shēnzhuāng
深爱	shēnài
深谙	shēnān
深奥	shēnào
深表	shēnbiǎo
深部	shēnbù
深藏	shēncáng
深层	shēncéng
深沉	shēnchén
深仇	shēnchóu
深处	shēnchù
深达	shēndá
深得	shēndé
深冬	shēndōng
深度	shēndù
深蹲	shēndūn
深感	shēngǎn
深耕	shēngēng
深宫	shēngōng
深沟	shēngōu
深谷	shēngǔ
深广	shēnguǎng
深闺	shēnguī
深海	shēnhǎi
深航	shēnháng
深褐	shēnhè
深壑	shēnhè
深黑	shēnhēi
深恨	shēnhèn
深红	shēnhóng
深喉	shēnhóu
深厚	shēnhòu
深户	shēnhù
深沪	shēnhù
深化	shēnhuà
深怀	shēnhuái
深黄	shēnhuáng
深灰	shēnhuī
深交	shēnjiāo
深井	shēnjǐng
深究	shēnjiū
深居	shēnjū
深具	shēnjù
深刻	shēnkè
深坑	shēnkēng
深空	shēnkōng
深蓝	shēnlán
深绿	shēnlǜ
深埋	shēnmái
深谋	shēnmóu
深怕	shēnpà
深浅	shēnqiǎn
深切	shēnqiē
深情	shēnqíng
深秋	shēnqiū
深入	shēnrù
深色	shēnsè
深山	shēnshān
深深	shēnshēn
深市	shēnshì
深受	shēnshòu
深水	shēnshuǐ
深思	shēnsī
深邃	shēnsuì
深谈	shēntán
深潭	shēntán
深挖	shēnwā
深为	shēnwéi
深吻	shēnwěn
深吸	shēnxī
深陷	shēnxiàn
深巷	shēnxiàng
深信	shēnxìn
深夜	shēnyè
深衣	shēnyī
深意	shēnyì
深幽	shēnyōu
深有	shēnyǒu
深渊	shēnyuān
深远	shēnyuǎn
深造	shēnzào
深湛	shēnzhàn
深长	shēnzhǎng
深圳	shēnzhèn
深证	shēnzhèng
深知	shēnzhī
深植	shēnzhí
深挚	shēnzhì
深重	shēnzhòng
什邡	shífāng
什锦	shíjǐn
什么	shíme
什麽	shíme
什物	shíwù
什叶	shíyè
神啊	shénā
神笔	shénbǐ
神兵	shénbīng
神采	shéncǎi
神车	shénchē
神驰	shénchí
神创	shénchuàng
神道	shéndào
神灯	shéndēng
神殿	shéndiàn
神雕	shéndiāo
神烦	shénfán
神佛	shénfó
神甫	shénfǔ
神父	shénfù
神格	shéngé
神功	shéngōng
神怪	shénguài
神光	shénguāng
神龟	shénguī
神鬼	shénguǐ
神棍	shéngùn
神汉	shénhàn
神户	shénhù
神化	shénhuà
神话	shénhuà
神魂	shénhún
神火	shénhuǒ
神机	shénjī
神级	shénjí
神迹	shénjì
神剑	shénjiàn
神将	shénjiāng
神降	shénjiàng
神交	shénjiāo
神教	shénjiāo
神界	shénjiè
神经	shénjīng
神剧	shénjù
神龛	shénkān
神侃	shénkǎn
神力	shénlì
神聊	shénliáo
神灵	shénlíng
神龙	shénlóng
神马	shénmǎ
神貌	shénmào
神迷	shénmí
神秘	shénmì
神妙	shénmiào
神庙	shénmiào
神明	shénmíng
神魔	shénmó
神木	shénmù
神农	shénnóng
神女	shénnǚ
神婆	shénpó
神奇	shénqí
神祇	shénqí
神气	shénqì
神器	shénqì
神枪	shénqiāng
神清	shénqīng
神情	shénqíng
神曲	shénqǔ
神权	shénquán
神人	shénrén
神色	shénsè
神山	shénshān
神伤	shénshāng
神社	shénshè
神射	shénshè
神圣	shénshèng
神识	shénshí
神使	shénshǐ
神似	shénsì
神手	shénshǒu
神授	shénshòu
神兽	shénshòu
神说	shénshuō
神思	shénsī
神速	shénsù
神算	shénsuàn
神态	shéntài
神坛	shéntán
神探	shéntàn
神通	shéntōng
神童	shéntóng
神偷	shéntōu
神王	shénwáng
神往	shénwǎng
神威	shénwēi
神位	shénwèi
神武	shénwǔ
神物	shénwù
神仙	shénxiān
神像	shénxiàng
神效	shénxiào
神性	shénxìng
神学	shénxué
神医	shényī
神隐	shényǐn
神勇	shényǒng
神油	shényóu
神游	shényóu
神佑	shényòu
神谕	shényù
神韵	shényùn
神掌	shénzhǎng
神职	shénzhí
神志	shénzhì
神智	shénzhì
神舟	shénzhōu
神州	shénzhōu
神助	shénzhù
神准	shénzhǔn
神宗	shénzōng
神族	shénzú
神作	shénzuò
沈括	shěnkuò
沈腾	shěnténg
沈阳	shěnyáng
审案	shěnàn
审查	shěnchá
审察	shěnchá
审订	shěndìng
审定	shěndìng
审度	shěndù
审改	shěngǎi
审稿	shěngǎo
审核	shěnhé
审计	shěnjì
审结	shěnjié
审理	shěnlǐ
审美	shěnměi
审判	shěnpàn
审批	shěnpī
审片	shěnpiàn
审评	shěnpíng
审前	shěnqián
审慎	shěnshèn
审视	shěnshì
审题	shěntí
审问	shěnwèn
审校	shěnxiào
审训	shěnxùn
审讯	shěnxùn
审验	shěnyàn
审议	shěnyì
审阅	shěnyuè
哂笑	shěnxiào
婶娘	shěnniáng
婶婶	shěnshěn
婶子	shěnzǐ
肾病	shènbìng
肾部	shènbù
肾亏	shènkuī
肾气	shènqì
肾衰	shènshuāi
肾虚	shènxū
肾炎	shènyán
肾源	shènyuán
肾脏	shènzāng
甚大	shèndà
甚笃	shèndǔ
甚多	shènduō
甚而	shènér
甚感	shèngǎn
甚高	shèngāo
甚好	shènhǎo
甚欢	shènhuān
甚或	shènhuò
甚佳	shènjiā
甚慢	shènmàn
甚么	shènme
甚善	shènshàn
甚少	shènshǎo
甚是	shènshì
甚受	shènshòu
甚微	shènwēi
甚为	shènwéi
甚矣	shènyǐ
甚于	shènyú
甚远	shènyuǎn
甚至	shènzhì
渗出	shènchū
渗到	shèndào
渗流	shènliú
渗漏	shènlòu
渗入	shènrù
渗水	shènshuǐ
渗碳	shèntàn
渗透	shèntòu
蜃楼	shènlóu
瘆人	shènrén
慎独	shèndú
慎防	shènfáng
慎拍	shènpāi
慎入	shènrù
慎思	shènsī
慎选	shènxuǎn
慎言	shènyán
慎用	shènyòng
慎于	shènyú
慎重	shènzhòng
升沉	shēngchén
升到	shēngdào
升斗	shēngdòu
升幅	shēngfú
升高	shēnggāo
升格	shēnggé
升官	shēngguān
升华	shēnghuá
升火	shēnghuǒ
升级	shēngjí
升降	shēngjiàng
升阶	shēngjiē
升空	shēngkōng
升了	shēngle
升力	shēnglì
升落	shēngluò
升幂	shēngmì
升平	shēngpíng
升旗	shēngqí
升起	shēngqǐ
升迁	shēngqiān
升任	shēngrèn
升入	shēngrù
升上	shēngshàng
升堂	shēngtáng
升腾	shēngténg
升天	shēngtiān
升调	shēngdiào
升完	shēngwán
升为	shēngwéi
升位	shēngwèi
升温	shēngwēn
升仙	shēngxiān
升限	shēngxiàn
升序	shēngxù
升学	shēngxué
升压	shēngyā
升涨	shēngzhǎng
升值	shēngzhí
升职	shēngzhí
升至	shēngzhì
升钻	shēngzuàn
生悲	shēngbēi
生变	shēngbiàn
生病	shēngbìng
生财	shēngcái
生菜	shēngcài
生产	shēngchǎn
生辰	shēngchén
生成	shēngchéng
生吃	shēngchī
生虫	shēngchóng
生抽	shēngchōu
生出	shēngchū
生疮	shēngchuāng
生词	shēngcí
生存	shēngcún
生蛋	shēngdàn
生得	shēngdé
生动	shēngdòng
生断	shēngduàn
生而	shēngér
生发	shēngfā
生分	shēngfèn
生风	shēngfēng
生逢	shēngféng
生父	shēngfù
生根	shēnggēn
生还	shēnghái
生蚝	shēngháo
生恨	shēnghèn
生化	shēnghuà
生辉	shēnghuī
生活	shēnghuó
生火	shēnghuǒ
生机	shēngjī
生计	shēngjì
生技	shēngjì
生煎	shēngjiān
生姜	shēngjiāng
生津	shēngjīn
生境	shēngjìng
生就	shēngjiù
生科	shēngkē
生克	shēngkè
生恐	shēngkǒng
生来	shēnglái
生了	shēngle
生冷	shēnglěng
生离	shēnglí
生理	shēnglǐ
生力	shēnglì
生料	shēngliào
生灵	shēnglíng
生路	shēnglù
生猛	shēngměng
生米	shēngmǐ
生命	shēngmìng
生母	shēngmǔ
生男	shēngnán
生女	shēngnǚ
生怕	shēngpà
生皮	shēngpí
生僻	shēngpì
生平	shēngpíng
生漆	shēngqī
生起	shēngqǐ
生气	shēngqì
生前	shēngqián
生巧	shēngqiǎo
生擒	shēngqín
生情	shēngqíng
生蛆	shēngqū
生趣	shēngqù
生热	shēngrè
生人	shēngrén
生日	shēngrì
生色	shēngsè
生涩	shēngsè
生杀	shēngshā
生生	shēngshēng
生事	shēngshì
生手	shēngshǒu
生疏	shēngshū
生熟	shēngshú
生丝	shēngsī
生死	shēngsǐ
生态	shēngtài
生疼	shēngténg
生铁	shēngtiě
生痛	shēngtòng
生娃	shēngwá
生完	shēngwán
生为	shēngwéi
生畏	shēngwèi
生物	shēngwù
生息	shēngxī
生下	shēngxià
生鲜	shēngxiān
生香	shēngxiāng
生肖	shēngxiāo
生效	shēngxiào
生性	shēngxìng
生锈	shēngxiù
生涯	shēngyá
生厌	shēngyàn
生养	shēngyǎng
生药	shēngyào
生疑	shēngyí
生意	shēngyì
生硬	shēngyìng
生有	shēngyǒu
生于	shēngyú
生鱼	shēngyú
生育	shēngyù
生员	shēngyuán
生源	shēngyuán
生在	shēngzài
生造	shēngzào
生长	shēngzhǎng
生者	shēngzhě
生殖	shēngzhí
生猪	shēngzhū
生姿	shēngzī
生子	shēngzǐ
生字	shēngzì
生卒	shēngzú
声辩	shēngbiàn
声波	shēngbō
声部	shēngbù
声称	shēngchēng
声带	shēngdài
声道	shēngdào
声符	shēngfú
声高	shēnggāo
声光	shēngguāng
声画	shēnghuà
声卡	shēngkǎ
声控	shēngkòng
声浪	shēnglàng
声乐	shēnglè
声律	shēnglǜ
声码	shēngmǎ
声名	shēngmíng
声明	shēngmíng
声母	shēngmǔ
声纳	shēngnà
声旁	shēngpáng
声频	shēngpín
声腔	shēngqiāng
声色	shēngsè
声声	shēngshēng
声势	shēngshì
声速	shēngsù
声讨	shēngtǎo
声调	shēngdiào
声望	shēngwàng
声威	shēngwēi
声闻	shēngwén
声息	shēngxī
声线	shēngxiàn
声响	shēngxiǎng
声像	shēngxiàng
声效	shēngxiào
声学	shēngxué
声讯	shēngxùn
声压	shēngyā
声言	shēngyán
声音	shēngyīn
声优	shēngyōu
声誉	shēngyù
声援	shēngyuán
声源	shēngyuán
声韵	shēngyùn
声张	shēngzhāng
声震	shēngzhèn
声中	shēngzhōng
牲畜	shēngchù
牲口	shēngkǒu
笙歌	shēnggē
笙箫	shēngxiāo
绳结	shéngjié
绳缆	shénglǎn
绳索	shéngsuǒ
绳梯	shéngtī
绳文	shéngwén
绳子	shéngzǐ
省报	shěngbào
省部	shěngbù
省察	shěngchá
省城	shěngchéng
省道	shěngdào
省得	shěngdé
省点	shěngdiǎn
省电	shěngdiàn
省掉	shěngdiào
省队	shěngduì
省份	shěngfèn
省府	shěngfǔ
省会	shěnghuì
省级	shěngjí
省籍	shěngjí
省际	shěngjì
省劲	shěngjìn
省考	shěngkǎo
省了	shěngle
省里	shěnglǐ
省力	shěnglì
省立	shěnglì
省略	shěngluè
省名	shěngmíng
省内	shěngnèi
省钱	shěngqián
省亲	shěngqīn
省区	shěngqū
省去	shěngqù
省却	shěngquè
省时	shěngshí
省市	shěngshì
省事	shěngshì
省属	shěngshǔ
省思	shěngsī
省厅	shěngtīng
省外	shěngwài
省委	shěngwěi
省悟	shěngwù
省下	shěngxià
省心	shěngxīn
省优	shěngyōu
省油	shěngyóu
省长	shěngzhǎng
省着	shěngzhe
省直	shěngzhí
圣杯	shèngbēi
圣餐	shèngcān
圣城	shèngchéng
圣代	shèngdài
圣诞	shèngdàn
圣地	shèngdì
圣典	shèngdiǎn
圣殿	shèngdiàn
圣恩	shèngēn
圣父	shèngfù
圣歌	shènggē
圣姑	shènggū
圣湖	shènghú
圣火	shènghuǒ
圣驾	shèngjià
圣剑	shèngjiàn
圣洁	shèngjié
圣经	shèngjīng
圣君	shèngjun1
圣灵	shènglíng
圣明	shèngmíng
圣母	shèngmǔ
圣女	shèngnǚ
圣人	shèngrén
圣僧	shèngsēng
圣山	shèngshān
圣上	shèngshàng
圣手	shèngshǒu
圣水	shèngshuǐ
圣所	shèngsuǒ
圣坛	shèngtán
圣堂	shèngtáng
圣体	shèngtǐ
圣徒	shèngtú
圣王	shèngwáng
圣物	shèngwù
圣贤	shèngxián
圣雄	shèngxióng
圣训	shèngxùn
圣药	shèngyào
圣衣	shèngyī
圣婴	shèngyīng
圣域	shèngyù
圣谕	shèngyù
圣元	shèngyuán
圣战	shèngzhàn
圣哲	shèngzhé
圣者	shèngzhě
圣旨	shèngzhǐ
圣子	shèngzǐ
胜败	shèngbài
胜场	shèngchǎng
胜出	shèngchū
胜地	shèngdì
胜方	shèngfāng
胜负	shèngfù
胜过	shèngguò
胜迹	shèngjì
胜绩	shèngjì
胜景	shèngjǐng
胜境	shèngjìng
胜局	shèngjú
胜利	shènglì
胜率	shènglǜ
胜券	shèngquàn
胜任	shèngrèn
胜似	shèngsì
胜势	shèngshì
胜数	shèngshù
胜诉	shèngsù
胜算	shèngsuàn
胜于	shèngyú
胜在	shèngzài
胜仗	shèngzhàng
胜者	shèngzhě
盛产	shèngchǎn
盛传	shèngchuán
盛大	shèngdà
盛典	shèngdiǎn
盛饭	shèngfàn
盛放	shèngfàng
盛行	shèngháng
盛会	shènghuì
盛景	shèngjǐng
盛举	shèngjǔ
盛开	shèngkāi
盛况	shèngkuàng
盛满	shèngmǎn
盛名	shèngmíng
盛年	shèngnián
盛怒	shèngnù
盛气	shèngqì
盛情	shèngqíng
盛世	shèngshì
盛事	shèngshì
盛衰	shèngshuāi
盛唐	shèngtáng
盛夏	shèngxià
盛筵	shèngyàn
盛宴	shèngyàn
盛誉	shèngyù
盛赞	shèngzàn
盛装	shèngzhuāng
剩菜	shèngcài
剩的	shèngde
剩饭	shèngfàn
剩男	shèngnán
剩女	shèngnǚ
剩下	shèngxià
剩余	shèngyú
尸变	shībiàn
尸臭	shīchòu
尸骨	shīgǔ
尸骸	shīhái
尸检	shījiǎn
尸解	shījiě
尸身	shīshēn
尸首	shīshǒu
尸体	shītǐ
失败	shībài
失策	shīcè
失察	shīchá
失常	shīcháng
失宠	shīchǒng
失传	shīchuán
失聪	shīcōng
失措	shīcuò
失当	shīdāng
失地	shīdì
失掉	shīdiào
失独	shīdú
失分	shīfèn
失格	shīgé
失和	shīhé
失衡	shīhéng
失婚	shīhūn
失活	shīhuó
失火	shīhuǒ
失检	shījiǎn
失节	shījiē
失禁	shījìn
失敬	shījìng
失控	shīkòng
失口	shīkǒu
失礼	shīlǐ
失利	shīlì
失联	shīlián
失恋	shīliàn
失灵	shīlíng
失落	shīluò
失密	shīmì
失眠	shīmián
失明	shīmíng
失陪	shīpéi
失期	shīqī
失窃	shīqiè
失去	shīqù
失却	shīquè
失散	shīsàn
失色	shīsè
失身	shīshēn
失神	shīshén
失声	shīshēng
失时	shīshí
失实	shīshí
失势	shīshì
失事	shīshì
失手	shīshǒu
失守	shīshǒu
失水	shīshuǐ
失速	shīsù
失算	shīsuàn
失所	shīsuǒ
失态	shītài
失蹄	shītí
失调	shīdiào
失望	shīwàng
失为	shīwéi
失物	shīwù
失误	shīwù
失陷	shīxiàn
失笑	shīxiào
失效	shīxiào
失信	shīxìn
失修	shīxiū
失序	shīxù
失学	shīxué
失血	shīxuè
失言	shīyán
失业	shīyè
失忆	shīyì
失意	shīyì
失迎	shīyíng
失语	shīyǔ
失约	shīyuē
失贞	shīzhēn
失真	shīzhēn
失之	shīzhī
失职	shīzhí
失重	shīzhòng
失主	shīzhǔ
失踪	shīzōng
失足	shīzú
师表	shībiǎo
师伯	shībó
师部	shībù
师承	shīchéng
师从	shīcóng
师大	shīdà
师道	shīdào
师德	shīdé
师弟	shīdì
师恩	shīēn
师法	shīfǎ
师范	shīfàn
师父	shīfù
师傅	shīfù
师哥	shīgē
师公	shīgōng
师姐	shījiě
师妹	shīmèi
师门	shīmén
师命	shīmìng
师母	shīmǔ
师奶	shīnǎi
师娘	shīniáng
师生	shīshēng
师事	shīshì
师叔	shīshū
师说	shīshuō
师太	shītài
师徒	shītú
师团	shītuán
师兄	shīxiōng
师训	shīxùn
师爷	shīyé
师友	shīyǒu
师长	shīzhǎng
师侄	shīzhí
师职	shīzhí
师专	shīzhuān
师资	shīzī
师祖	shīzǔ
师尊	shīzūn
诗碑	shībēi
诗抄	shīchāo
诗词	shīcí
诗风	shīfēng
诗赋	shīfù
诗稿	shīgǎo
诗歌	shīgē
诗行	shīháng
诗集	shījí
诗经	shījīng
诗酒	shījiǔ
诗句	shījù
诗刊	shīkān
诗里	shīlǐ
诗篇	shīpiān
诗情	shīqíng
诗人	shīrén
诗社	shīshè
诗圣	shīshèng
诗书	shīshū
诗坛	shītán
诗体	shītǐ
诗文	shīwén
诗仙	shīxiān
诗兴	shīxìng
诗性	shīxìng
诗选	shīxuǎn
诗学	shīxué
诗意	shīyì
诗友	shīyǒu
诗曰	shīyuē
诗云	shīyún
诗韵	shīyùn
诗中	shīzhōng
诗作	shīzuò
虱子	shīzǐ
狮城	shīchéng
狮吼	shīhǒu
狮鹫	shījiù
狮王	shīwáng
狮子	shīzǐ
施暴	shībào
施恩	shīēn
施法	shīfǎ
施放	shīfàng
施肥	shīféi
施粉	shīfěn
施工	shīgōng
施行	shīháng
施加	shījiā
施教	shījiāo
施救	shījiù
施乐	shīlè
施礼	shīlǐ
施力	shīlì
施令	shīlìng
施虐	shīnuè
施欠	shīqiàn
施舍	shīshě
施术	shīshù
施为	shīwéi
施刑	shīxíng
施训	shīxùn
施压	shīyā
施药	shīyào
施以	shīyǐ
施用	shīyòng
施与	shīyǔ
施予	shīyǔ
施展	shīzhǎn
施政	shīzhèng
施治	shīzhì
施粥	shīzhōu
施主	shīzhǔ
湿地	shīdì
湿度	shīdù
湿发	shīfā
湿滑	shīhuá
湿巾	shījīn
湿了	shīle
湿冷	shīlěng
湿气	shīqì
湿热	shīrè
湿润	shīrùn
湿身	shīshēn
湿透	shītòu
湿吻	shīwěn
湿鞋	shīxié
湿胸	shīxiōng
湿疹	shīzhěn
十八	shíbā
十班	shíbān
十倍	shíbèi
十层	shícéng
十成	shíchéng
十次	shícì
十大	shídà
十点	shídiǎn
十多	shíduō
十二	shíèr
十分	shífèn
十个	shígè
十行	shíháng
十号	shíhào
十级	shíjí
十几	shíjǐ
十佳	shíjiā
十家	shíjiā
十戒	shíjiè
十诫	shíjiè
十九	shíjiǔ
十块	shíkuài
十来	shílái
十里	shílǐ
十六	shíliù
十楼	shílóu
十秒	shímiǎo
十名	shímíng
十年	shínián
十七	shíqī
十强	shíqiáng
十全	shíquán
十人	shírén
十日	shírì
十三	shísān
十数	shíshù
十四	shísì
十岁	shísuì
十天	shítiān
十条	shítiáo
十万	shíwàn
十位	shíwèi
十五	shíwǔ
十堰	shíyàn
十一	shíyī
十亿	shíyì
十翼	shíyì
十余	shíyú
十元	shíyuán
十月	shíyuè
十载	shízǎi
十章	shízhāng
十丈	shízhàng
十兆	shízhào
十指	shízhǐ
十种	shízhǒng
十重	shízhòng
十字	shízì
十足	shízú
石板	shíbǎn
石碑	shíbēi
石壁	shíbì
石材	shícái
石城	shíchéng
石大	shídà
石凳	shídèng
石雕	shídiāo
石洞	shídòng
石墩	shídūn
石礅	shídūn
石缝	shíféng
石膏	shígāo
石更	shígèng
石工	shígōng
石拱	shígǒng
石鼓	shígǔ
石棺	shíguān
石龟	shíguī
石锅	shíguō
石化	shíhuà
石灰	shíhuī
石级	shíjí
石匠	shíjiàng
石阶	shíjiē
石径	shíjìng
石刻	shíkè
石窟	shíkū
石块	shíkuài
石蜡	shílà
石栏	shílán
石料	shíliào
石林	shílín
石榴	shíliú
石门	shímén
石棉	shímián
石磨	shímó
石墨	shímò
石女	shínǚ
石片	shípiàn
石器	shíqì
石墙	shíqiáng
石桥	shíqiáo
石青	shíqīng
石人	shírén
石狮	shíshī
石室	shíshì
石笋	shísǔn
石塔	shítǎ
石台	shítái
石炭	shítàn
石塘	shítáng
石头	shítóu
石像	shíxiàng
石印	shíyìn
石英	shíyīng
石油	shíyóu
石质	shízhì
石竹	shízhú
石柱	shízhù
